timestamp, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, temperature.memory, utilization.gpu [%], memory.used [MiB], clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/07/17 09:53:48.274, 1192, 877, 181.32, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.326, 1192, 877, 176.41, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.378, 1192, 877, 189.21, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.430, 1192, 877, 203.10, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.484, 1192, 877, 208.84, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.536, 1192, 877, 180.12, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.587, 1192, 877, 124.86, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.648, 1192, 877, 195.09, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.700, 1192, 877, 196.26, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.752, 1192, 877, 202.14, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.805, 1192, 877, 192.69, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.856, 1192, 877, 166.68, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.909, 1192, 877, 185.63, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:48.960, 1192, 877, 194.00, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.012, 1192, 877, 198.66, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.064, 1192, 877, 205.35, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.115, 1192, 877, 162.36, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.171, 1192, 877, 184.32, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.222, 1192, 877, 191.00, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.274, 1192, 877, 200.09, 70, 67, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.326, 1192, 877, 179.16, 69, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.377, 1192, 877, 201.53, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.433, 1192, 877, 182.88, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.485, 1192, 877, 173.76, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.536, 1192, 877, 194.61, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.593, 1192, 877, 202.62, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.644, 1192, 877, 203.30, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.696, 1192, 877, 188.51, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.748, 1192, 877, 197.35, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.866, 1192, 877, 209.18, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.920, 1192, 877, 163.32, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:49.972, 1192, 877, 178.92, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.024, 1192, 877, 110.07, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.078, 1192, 877, 192.21, 69, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.130, 1192, 877, 199.61, 70, 68, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.181, 1192, 877, 201.18, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.233, 1192, 877, 201.05, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.285, 1192, 877, 163.80, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.337, 1192, 877, 180.84, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.388, 1192, 877, 190.30, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.442, 1192, 877, 202.14, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.493, 1192, 877, 207.40, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.545, 1192, 877, 189.82, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.597, 1192, 877, 165.61, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.649, 1192, 877, 184.19, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.702, 1192, 877, 192.21, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.754, 1192, 877, 159.48, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.806, 1192, 877, 201.32, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.857, 1192, 877, 205.83, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.909, 1192, 877, 185.63, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:50.965, 1192, 877, 171.73, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.016, 1192, 877, 186.95, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.068, 1192, 877, 202.35, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.124, 1192, 877, 201.53, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.176, 1192, 877, 201.80, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.228, 1192, 877, 163.32, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.280, 1192, 877, 180.48, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.331, 1192, 877, 194.61, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.385, 1192, 877, 196.87, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.437, 1192, 877, 205.49, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.488, 1192, 877, 187.55, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.540, 1192, 877, 205.49, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.592, 1192, 877, 171.85, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.647, 1192, 877, 180.96, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.698, 1192, 877, 189.34, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.750, 1192, 877, 194.96, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.802, 1192, 877, 199.13, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.854, 1192, 877, 204.53, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.908, 1192, 877, 170.52, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:51.960, 1192, 877, 178.08, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.012, 1192, 877, 194.13, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.068, 1192, 877, 200.91, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.119, 1192, 877, 205.63, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.171, 1192, 877, 195.92, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.223, 1192, 877, 194.48, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.275, 1192, 877, 180.60, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.330, 1192, 877, 170.66, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.382, 1192, 877, 186.47, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.434, 1192, 877, 201.05, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.490, 1192, 877, 198.66, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.542, 1192, 877, 202.62, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.593, 1192, 877, 173.28, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.645, 1192, 877, 176.64, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.698, 1192, 877, 188.86, 70, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.750, 1192, 877, 192.91, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.802, 1192, 877, 200.09, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.853, 1192, 877, 208.02, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.905, 1192, 877, 189.47, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:52.957, 1192, 877, 187.07, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.012, 1192, 877, 161.51, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.064, 1192, 877, 175.93, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.116, 1192, 877, 198.57, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.172, 1192, 877, 201.18, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.224, 1192, 877, 206.45, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.276, 1192, 877, 197.35, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.328, 1192, 877, 169.56, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.379, 1192, 877, 168.74, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.431, 1192, 877, 181.32, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.483, 1192, 877, 194.96, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.534, 1192, 877, 204.53, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.586, 1192, 877, 200.91, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.638, 1192, 877, 182.76, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.694, 1192, 877, 190.78, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.746, 1192, 877, 174.36, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.798, 1192, 877, 172.44, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.850, 1192, 877, 185.99, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.903, 1192, 877, 194.61, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:53.955, 1192, 877, 203.10, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.007, 1192, 877, 208.70, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.058, 1192, 877, 197.83, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.111, 1192, 877, 167.16, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.162, 1192, 877, 175.32, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.214, 1192, 877, 185.51, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.266, 1192, 877, 196.53, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.318, 1192, 877, 201.80, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.369, 1192, 877, 200.23, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.421, 1192, 877, 184.67, 70, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.476, 1192, 877, 204.40, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.528, 1192, 877, 186.11, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.580, 1192, 877, 158.15, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.632, 1192, 877, 170.77, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.684, 1192, 877, 195.22, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.737, 1192, 877, 193.65, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.789, 1192, 877, 204.67, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.840, 1192, 877, 207.40, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.892, 1192, 877, 197.14, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.944, 1192, 877, 161.13, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:54.998, 1192, 877, 177.60, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.050, 1192, 877, 185.38, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.101, 1192, 877, 192.57, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.153, 1192, 877, 132.87, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.205, 1192, 877, 194.00, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.260, 1192, 877, 205.63, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.312, 1192, 877, 209.80, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.363, 1192, 877, 197.83, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.416, 1192, 877, 170.52, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.467, 1192, 877, 169.93, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.519, 1192, 877, 177.00, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.571, 1192, 877, 189.69, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.623, 1192, 877, 196.26, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.675, 1192, 877, 200.09, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.727, 1192, 877, 206.45, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.783, 1192, 877, 176.16, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.834, 1192, 877, 159.48, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.886, 1192, 877, 146.81, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.941, 1192, 877, 165.24, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:55.993, 1192, 877, 182.28, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.045, 1192, 877, 192.57, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.097, 1192, 877, 202.75, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.149, 1192, 877, 206.31, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.204, 1192, 877, 198.44, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.256, 1192, 877, 175.32, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.308, 1192, 877, 162.36, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.361, 1192, 877, 177.48, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.413, 1192, 877, 192.69, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.465, 1192, 877, 195.92, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.516, 1192, 877, 201.87, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.568, 1192, 877, 202.00, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.620, 1192, 877, 199.88, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.672, 1192, 877, 199.05, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.725, 1192, 877, 197.83, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.777, 1192, 877, 179.04, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.829, 1192, 877, 154.30, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.881, 1192, 877, 176.16, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.933, 1192, 877, 188.26, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:56.986, 1192, 877, 193.04, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.037, 1192, 877, 201.87, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.089, 1192, 877, 204.53, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.141, 1192, 877, 205.97, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.193, 1192, 877, 177.72, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.248, 1192, 877, 159.37, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.300, 1192, 877, 175.20, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.352, 1192, 877, 191.13, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.408, 1192, 877, 125.65, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.459, 1192, 877, 194.00, 71, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.511, 1192, 877, 198.31, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.563, 1192, 877, 202.48, 72, 69, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.615, 1192, 877, 208.70, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.670, 1192, 877, 190.78, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.722, 1192, 877, 170.52, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.773, 1192, 877, 167.16, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.827, 1192, 877, 180.36, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.879, 1192, 877, 186.82, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.931, 1192, 877, 192.69, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:57.982, 1192, 877, 205.97, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.034, 1192, 877, 209.04, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.091, 1192, 877, 187.07, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.143, 1192, 877, 167.64, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.195, 1192, 877, 178.92, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.252, 1192, 877, 158.15, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.303, 1192, 877, 166.68, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.355, 1192, 877, 185.28, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.410, 1192, 877, 192.21, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.462, 1192, 877, 200.23, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.514, 1192, 877, 202.14, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.565, 1192, 877, 201.53, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.618, 1192, 877, 187.55, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.674, 1192, 877, 166.31, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.726, 1192, 877, 163.32, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.777, 1192, 877, 181.80, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.832, 1192, 877, 189.21, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.884, 1192, 877, 193.65, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.935, 1192, 877, 142.77, 71, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:58.987, 1192, 877, 192.09, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.039, 1192, 877, 205.83, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.094, 1192, 877, 201.87, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.146, 1192, 877, 206.31, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.198, 1192, 877, 193.17, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.250, 1192, 877, 171.96, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.302, 1192, 877, 147.68, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.354, 1192, 877, 168.49, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.405, 1192, 877, 180.24, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.457, 1192, 877, 188.86, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.509, 1192, 877, 192.82, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.560, 1192, 877, 201.80, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.616, 1192, 877, 202.00, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.668, 1192, 877, 200.36, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.720, 1192, 877, 201.45, 71, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.776, 1192, 877, 195.09, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.828, 1192, 877, 179.52, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.880, 1192, 877, 156.22, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.932, 1192, 877, 162.25, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:53:59.984, 1192, 877, 172.69, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.036, 1192, 877, 185.38, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.087, 1192, 877, 195.70, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.139, 1192, 877, 195.92, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.191, 1192, 877, 202.14, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.243, 1192, 877, 209.66, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.299, 1192, 877, 190.17, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.351, 1192, 877, 174.72, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.403, 1192, 877, 145.66, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.456, 1192, 877, 163.58, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.508, 1192, 877, 162.36, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.559, 1192, 877, 149.02, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.611, 1192, 877, 172.07, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.663, 1192, 877, 188.28, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.718, 1192, 877, 190.65, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.770, 1192, 877, 197.83, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.822, 1192, 877, 201.66, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.873, 1192, 877, 199.27, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.927, 1192, 877, 204.05, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:00.982, 1192, 877, 181.32, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.033, 1192, 877, 164.28, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.085, 1192, 877, 160.92, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.138, 1192, 877, 173.28, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.190, 1192, 877, 177.84, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.242, 1192, 877, 122.36, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.295, 1192, 877, 166.46, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.347, 1192, 877, 186.59, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.401, 1192, 877, 193.65, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.453, 1192, 877, 195.92, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.505, 1192, 877, 199.13, 72, 71, 100, 14342, Not Active, Not Active, Not Active
