timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 22:02:37.236, 1, ${V100_GPU_1_UUID}, 146.02, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:37.437, 1, ${V100_GPU_1_UUID}, 145.06, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:37.638, 1, ${V100_GPU_1_UUID}, 141.99, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:37.840, 1, ${V100_GPU_1_UUID}, 147.46, 150.00, 1080, 877, 99, 11736, 57
2026/07/13 22:02:38.041, 1, ${V100_GPU_1_UUID}, 140.64, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:38.242, 1, ${V100_GPU_1_UUID}, 147.94, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:38.443, 1, ${V100_GPU_1_UUID}, 144.00, 150.00, 1080, 877, 99, 11736, 57
2026/07/13 22:02:38.645, 1, ${V100_GPU_1_UUID}, 145.82, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:38.846, 1, ${V100_GPU_1_UUID}, 143.90, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:39.047, 1, ${V100_GPU_1_UUID}, 141.31, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:39.248, 1, ${V100_GPU_1_UUID}, 144.38, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:39.450, 1, ${V100_GPU_1_UUID}, 143.33, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:39.651, 1, ${V100_GPU_1_UUID}, 150.14, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:39.852, 1, ${V100_GPU_1_UUID}, 144.58, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:40.054, 1, ${V100_GPU_1_UUID}, 144.10, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:40.255, 1, ${V100_GPU_1_UUID}, 140.92, 150.00, 1080, 877, 99, 11736, 58
2026/07/13 22:02:40.470, 1, ${V100_GPU_1_UUID}, 142.08, 150.00, 1065, 877, 99, 11736, 58
2026/07/13 22:02:40.672, 1, ${V100_GPU_1_UUID}, 147.84, 150.00, 1087, 877, 99, 11736, 58
2026/07/13 22:02:40.873, 1, ${V100_GPU_1_UUID}, 143.42, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:41.075, 1, ${V100_GPU_1_UUID}, 145.06, 150.00, 1087, 877, 99, 11736, 58
2026/07/13 22:02:41.276, 1, ${V100_GPU_1_UUID}, 141.21, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:41.477, 1, ${V100_GPU_1_UUID}, 146.50, 150.00, 1057, 877, 98, 11736, 58
2026/07/13 22:02:41.679, 1, ${V100_GPU_1_UUID}, 144.77, 150.00, 1080, 877, 99, 11736, 58
2026/07/13 22:02:41.880, 1, ${V100_GPU_1_UUID}, 153.22, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:42.081, 1, ${V100_GPU_1_UUID}, 142.36, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:42.282, 1, ${V100_GPU_1_UUID}, 145.54, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:42.484, 1, ${V100_GPU_1_UUID}, 148.22, 150.00, 1080, 877, 99, 11736, 58
2026/07/13 22:02:42.685, 1, ${V100_GPU_1_UUID}, 149.56, 150.00, 1080, 877, 99, 11736, 58
2026/07/13 22:02:42.886, 1, ${V100_GPU_1_UUID}, 143.23, 150.00, 1072, 877, 99, 11736, 58
2026/07/13 22:02:43.087, 1, ${V100_GPU_1_UUID}, 142.56, 150.00, 1065, 877, 99, 11736, 58
2026/07/13 22:02:43.289, 1, ${V100_GPU_1_UUID}, 147.16, 150.00, 1080, 877, 99, 11736, 59
2026/07/13 22:02:43.490, 1, ${V100_GPU_1_UUID}, 144.86, 150.00, 1080, 877, 99, 11736, 58
2026/07/13 22:02:43.691, 1, ${V100_GPU_1_UUID}, 145.34, 150.00, 1080, 877, 99, 11736, 58
2026/07/13 22:02:43.892, 1, ${V100_GPU_1_UUID}, 141.69, 150.00, 1080, 877, 99, 11736, 59
2026/07/13 22:02:44.094, 1, ${V100_GPU_1_UUID}, 146.50, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:44.297, 1, ${V100_GPU_1_UUID}, 143.23, 150.00, 1080, 877, 99, 11736, 59
2026/07/13 22:02:44.499, 1, ${V100_GPU_1_UUID}, 143.52, 150.00, 1080, 877, 99, 11736, 59
2026/07/13 22:02:44.702, 1, ${V100_GPU_1_UUID}, 146.30, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:44.903, 1, ${V100_GPU_1_UUID}, 141.60, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:45.105, 1, ${V100_GPU_1_UUID}, 146.30, 150.00, 1065, 877, 99, 11736, 59
2026/07/13 22:02:45.310, 1, ${V100_GPU_1_UUID}, 143.42, 150.00, 1065, 877, 99, 11736, 59
2026/07/13 22:02:45.512, 1, ${V100_GPU_1_UUID}, 148.22, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:45.721, 1, ${V100_GPU_1_UUID}, 145.82, 150.00, 1057, 877, 99, 11736, 59
