timestamp,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,gpu_util_pct,memory_used_mib,sw_power_cap,sw_thermal_slowdown,hw_thermal_slowdown
2026/07/17 09:17:33.958, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.011, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.063, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.115, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.167, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.219, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.271, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.323, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.375, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.427, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.479, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.531, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.584, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.636, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.688, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.740, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.792, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.844, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.896, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:34.950, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.002, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.054, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.106, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.158, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.210, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.263, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.315, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.367, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.419, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.471, 1192, 877, 35.97, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.523, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.575, 1192, 877, 36.46, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.627, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.679, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.731, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.783, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.835, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.887, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.939, 1192, 877, 36.46, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:35.993, 1192, 877, 35.49, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:36.045, 1192, 877, 38.88, 47, 99, 12098, Not Active, Not Active, Not Active
2026/07/17 09:17:36.097, 1192, 877, 36.94, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.149, 1192, 877, 37.91, 47, 64, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.200, 1192, 877, 36.94, 47, 64, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.253, 1192, 877, 36.94, 47, 64, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.305, 1192, 877, 40.82, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.358, 1192, 877, 36.94, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.410, 1192, 877, 38.88, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.462, 1192, 877, 37.43, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:36.514, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.566, 1192, 877, 36.94, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.618, 1192, 877, 39.34, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.670, 1192, 877, 40.33, 47, 98, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.722, 1192, 877, 38.40, 47, 98, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.774, 1192, 877, 37.43, 47, 98, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.826, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.878, 1192, 877, 38.40, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.930, 1192, 877, 37.91, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:36.982, 1192, 877, 39.82, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.034, 1192, 877, 36.94, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.086, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.138, 1192, 877, 36.46, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.190, 1192, 877, 38.85, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.243, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.295, 1192, 877, 37.40, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.347, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.399, 1192, 877, 36.94, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.451, 1192, 877, 38.40, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.504, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.556, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.608, 1192, 877, 37.91, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.660, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.712, 1192, 877, 55.73, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.763, 1192, 877, 117.15, 48, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.815, 1192, 877, 50.96, 48, 93, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.867, 1192, 877, 37.89, 48, 93, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:37.919, 1192, 877, 36.94, 48, 93, 12110, Not Active, Not Active, Not Active
2026/07/17 09:17:37.974, 1192, 877, 38.40, 47, 93, 12110, Not Active, Not Active, Not Active
2026/07/17 09:17:38.026, 1192, 877, 36.92, 47, 99, 12110, Not Active, Not Active, Not Active
2026/07/17 09:17:38.078, 1192, 877, 37.43, 47, 99, 12112, Not Active, Not Active, Not Active
2026/07/17 09:17:38.130, 1192, 877, 38.88, 47, 99, 12114, Not Active, Not Active, Not Active
2026/07/17 09:17:38.182, 1192, 877, 36.94, 47, 99, 12114, Not Active, Not Active, Not Active
2026/07/17 09:17:38.235, 1192, 877, 38.40, 47, 99, 12114, Not Active, Not Active, Not Active
2026/07/17 09:17:38.287, 1192, 877, 37.40, 47, 99, 12116, Not Active, Not Active, Not Active
2026/07/17 09:17:38.340, 1192, 877, 37.40, 47, 99, 12116, Not Active, Not Active, Not Active
2026/07/17 09:17:38.392, 1192, 877, 36.94, 47, 99, 12116, Not Active, Not Active, Not Active
2026/07/17 09:17:38.444, 1192, 877, 36.94, 47, 99, 12120, Not Active, Not Active, Not Active
2026/07/17 09:17:38.496, 1192, 877, 36.94, 47, 99, 12120, Not Active, Not Active, Not Active
2026/07/17 09:17:38.548, 1192, 877, 38.88, 47, 99, 12122, Not Active, Not Active, Not Active
2026/07/17 09:17:38.600, 1192, 877, 38.88, 47, 99, 12122, Not Active, Not Active, Not Active
2026/07/17 09:17:38.652, 1192, 877, 36.94, 47, 99, 12124, Not Active, Not Active, Not Active
2026/07/17 09:17:38.704, 1192, 877, 37.91, 47, 99, 12124, Not Active, Not Active, Not Active
2026/07/17 09:17:38.756, 1192, 877, 37.43, 47, 99, 12124, Not Active, Not Active, Not Active
2026/07/17 09:17:38.808, 1192, 877, 36.92, 47, 99, 12126, Not Active, Not Active, Not Active
2026/07/17 09:17:38.860, 1192, 877, 37.91, 47, 99, 12126, Not Active, Not Active, Not Active
2026/07/17 09:17:38.912, 1192, 877, 37.43, 47, 99, 12128, Not Active, Not Active, Not Active
2026/07/17 09:17:38.964, 1192, 877, 37.91, 47, 99, 12128, Not Active, Not Active, Not Active
2026/07/17 09:17:39.016, 1192, 877, 37.43, 47, 99, 12130, Not Active, Not Active, Not Active
2026/07/17 09:17:39.070, 1192, 877, 36.94, 47, 99, 12132, Not Active, Not Active, Not Active
2026/07/17 09:17:39.122, 1192, 877, 38.88, 47, 99, 12132, Not Active, Not Active, Not Active
2026/07/17 09:17:39.174, 1192, 877, 36.94, 47, 99, 12132, Not Active, Not Active, Not Active
2026/07/17 09:17:39.226, 1192, 877, 37.91, 47, 99, 12136, Not Active, Not Active, Not Active
2026/07/17 09:17:39.278, 1192, 877, 38.40, 47, 99, 12136, Not Active, Not Active, Not Active
2026/07/17 09:17:39.330, 1192, 877, 37.40, 47, 99, 12136, Not Active, Not Active, Not Active
2026/07/17 09:17:39.382, 1192, 877, 36.94, 47, 99, 12136, Not Active, Not Active, Not Active
2026/07/17 09:17:39.434, 1192, 877, 37.40, 47, 99, 12138, Not Active, Not Active, Not Active
2026/07/17 09:17:39.486, 1192, 877, 85.11, 47, 99, 12148, Not Active, Not Active, Not Active
2026/07/17 09:17:39.538, 1192, 877, 122.85, 48, 97, 12148, Not Active, Not Active, Not Active
2026/07/17 09:17:39.589, 1192, 877, 42.73, 48, 97, 12050, Not Active, Not Active, Not Active
2026/07/17 09:17:39.641, 1192, 877, 36.00, 48, 97, 12050, Not Active, Not Active, Not Active
2026/07/17 09:17:39.693, 1192, 877, 74.58, 48, 41, 12054, Not Active, Not Active, Not Active
2026/07/17 09:17:39.745, 1192, 877, 36.48, 48, 41, 12054, Not Active, Not Active, Not Active
2026/07/17 09:17:39.797, 1192, 877, 47.08, 48, 41, 12054, Not Active, Not Active, Not Active
2026/07/17 09:17:39.849, 1192, 877, 106.55, 48, 41, 12054, Not Active, Not Active, Not Active
2026/07/17 09:17:39.900, 1192, 877, 40.79, 48, 24, 394, Not Active, Not Active, Not Active
2026/07/17 09:17:39.952, 1192, 877, 37.91, 47, 24, 394, Not Active, Not Active, Not Active
2026/07/17 09:17:40.003, 1192, 877, 37.91, 47, 24, 394, Not Active, Not Active, Not Active
2026/07/17 09:17:40.055, 1192, 877, 37.91, 47, 98, 392, Not Active, Not Active, Not Active
