timestamp,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,gpu_util_pct,memory_used_mib,sw_power_cap,sw_thermal_slowdown,hw_thermal_slowdown
2026/07/17 08:55:40.481, 1192, 877, 36.46, 43, 62, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.533, 1192, 877, 36.46, 43, 85, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.585, 1192, 877, 36.46, 43, 85, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.637, 1192, 877, 36.46, 43, 85, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.689, 1192, 877, 36.46, 43, 98, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.742, 1192, 877, 36.46, 43, 98, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.794, 1192, 877, 36.46, 43, 98, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.847, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.899, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:40.951, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.003, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.055, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.108, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.160, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.213, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.265, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.317, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.369, 1192, 877, 36.46, 43, 98, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.421, 1192, 877, 36.46, 43, 98, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.473, 1192, 877, 36.46, 43, 98, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.525, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.577, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.630, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.682, 1192, 877, 36.46, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.735, 1192, 877, 35.49, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.787, 1192, 877, 35.49, 43, 99, 5178, Not Active, Not Active, Not Active
2026/07/17 08:55:41.840, 1192, 877, 37.91, 43, 15, 5310, Not Active, Not Active, Not Active
2026/07/17 08:55:41.891, 1192, 877, 100.36, 44, 15, 5314, Not Active, Not Active, Not Active
2026/07/17 08:55:41.943, 1192, 877, 112.00, 44, 15, 5324, Not Active, Not Active, Not Active
2026/07/17 08:55:41.996, 1192, 877, 132.17, 45, 68, 5294, Not Active, Not Active, Not Active
2026/07/17 08:55:42.047, 1192, 877, 42.73, 45, 68, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.099, 1192, 877, 38.40, 44, 68, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.151, 1192, 877, 38.40, 44, 68, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.203, 1192, 877, 35.97, 44, 99, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.257, 1192, 877, 35.97, 44, 99, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.309, 1192, 877, 35.97, 44, 99, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.361, 1192, 877, 35.49, 44, 9, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.413, 1192, 877, 35.97, 44, 9, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.465, 1192, 877, 35.49, 44, 9, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.517, 1192, 877, 35.49, 44, 0, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.570, 1192, 877, 35.49, 44, 0, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.623, 1192, 877, 35.49, 44, 0, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.675, 1192, 877, 35.49, 44, 0, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.728, 1192, 877, 35.49, 44, 0, 364, Not Active, Not Active, Not Active
2026/07/17 08:55:42.781, 1192, 877, 36.94, 43, 0, 6, Not Active, Not Active, Not Active
